Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
17-Apr-19,119.1017,1.388888889,10.57082452,3.9219,1.3541,1.3332,663.98,6.6908,3160.87,22.702,6.6058,0.884877444,,3.575,112,1135.7,0.3039,4.1435,34.6363,18.848,1.488316714,8.4752,0.3845,3.294,51.724,3.7778,3.64,63.945,3.75,1.3541,13.96515,9.2251,1.00875,31.798,6.7618,3.6725,0.766489097,1,34.244
18-Apr-19,119.3336,1.392175971,10.58201058,3.9364,1.3537,1.3382,660.48,6.7002,3160.48,22.826,,0.888888889,69.4189,3.589,111.98,1136.1,0.304,4.145,34.6351,,1.489203276,,0.3845,,,3.8002,3.64,64.0688,3.75,1.3537,14.087,9.2728,1.01115,31.817,6.7716,3.6725,0.76866905,1,
19-Apr-19,119.2966,,,,,,660.48,6.7043,3160.48,,,,,,111.93,1136.2,0.304,4.1325,34.7171,,,,0.3845,,,3.8051,3.64,63.9602,3.75,,,,,31.812,,3.6725,,1,
22-Apr-19,119.2703,,,3.9224,1.3571,1.3353,662.27,6.713,3160.48,,,,69.7423,,111.96,1137.1,0.30415,4.1365,34.7603,18.8359,,,0.3845,3.302,51.802,,3.64,63.786,3.75,1.3571,,,,31.886,,3.6725,,1,
23-Apr-19,119.4706,1.404297149,,3.943,1.3557,1.3421,663.91,6.7191,,22.896,6.6393,0.889284126,69.7474,3.593,111.83,1140.8,0.30415,4.1265,34.7758,18.9578,1.497230124,8.5233,0.3845,3.308,,3.8118,3.64,63.7906,3.75,1.3557,14.2115,9.3328,1.01935,31.926,6.7796,3.6725,0.768816791,1,34.497
24-Apr-19,119.5391,1.420656343,,3.9624,1.3596,1.3475,668.19,6.7191,3177.94,22.95,6.6613,0.892140244,69.9045,3.614,111.93,1141.1,0.3043,4.1325,34.7669,19.0046,1.509206158,8.5708,0.3845,3.32,51.946,3.8229,3.64,63.9798,3.75,1.3596,14.3739,9.3709,1.0186,32.017,6.7774,3.6725,0.77294686,1,34.51
25-Apr-19,119.7341,,,3.9719,1.3623,1.3493,672.83,6.7372,3213.23,23.137,6.7125,0.899038029,69.9418,3.628,112,1146.9,0.30445,4.1355,34.8469,19.0942,,8.6881,0.3845,3.329,52.195,3.8537,3.64,64.6794,3.75,1.3623,14.54715,9.4907,1.02225,32.063,6.7757,3.6725,0.77675936,1,34.636
26-Apr-19,119.7552,1.423487544,10.75268817,3.9347,1.362,1.346,676.21,6.7367,3237.98,23.091,6.7056,0.898230486,70.1445,,111.7,1158.7,0.30445,4.133,34.9038,18.9414,1.506024096,8.6817,0.3845,3.317,52.246,3.8508,3.64,64.7053,3.75,1.362,14.4666,9.5166,1.0213,32.007,6.7713,3.6725,0.77450335,1,34.654
29-Apr-19,119.6762,1.41723356,10.71811361,3.9358,1.3607,,673.86,6.7326,3227.79,23.028,6.6952,0.896860987,,3.618,,1159.7,0.30435,4.1325,34.9361,19.012,1.497454328,8.6891,0.3845,,52.145,3.8468,3.64,64.6917,3.75,1.3607,,9.5031,1.0199,31.909,6.7512,3.6725,0.773933906,1,
30-Apr-19,119.5233,1.420656343,10.72961373,3.9447,1.362,1.3423,677.67,6.7411,3247.72,22.864,6.6541,0.891424496,69.8368,3.608,111.7,1158.2,0.30415,4.1355,34.9235,19.0099,1.50060024,8.6181,0.3845,3.306,52.106,3.8291,3.64,64.6314,3.75,1.362,14.2952,9.5111,1.0192,31.933,6.7528,3.6725,0.768609969,1,34.981
